XCoord,YCoord,OID,FIELD1,START_STAT,START_ST_1
-73.97493121,40.68981035,31261,31261,40.689810,-73.974931
-73.98912867,40.68926942,31278,31278,40.689269,-73.989129
-73.96596410,40.68317813,31362,31362,40.683178,-73.965964
-73.97493121,40.68981035,31396,31396,40.689810,-73.974931
-73.97703874,40.69327018,31504,31504,40.693270,-73.977039
-73.96596410,40.68317813,31601,31601,40.683178,-73.965964
-73.98912867,40.68926942,31692,31692,40.689269,-73.989129
-73.98362464,40.69474881,31711,31711,40.694749,-73.983625
-73.98963911,40.69246277,31863,31863,40.692463,-73.989639
-73.99548059,40.70037867,32083,32083,40.700379,-73.995481
-73.96476280,40.68851534,32125,32125,40.688515,-73.964763
-73.96596410,40.68317813,32155,32155,40.683178,-73.965964
-73.98362464,40.69474881,32198,32198,40.694749,-73.983625
-73.96476280,40.68851534,32253,32253,40.688515,-73.964763
-73.97703874,40.69327018,32322,32322,40.693270,-73.977039
-73.97703874,40.69327018,32515,32515,40.693270,-73.977039
-73.96024116,40.71534825,32535,32535,40.715348,-73.960241
-73.96596410,40.68317813,32615,32615,40.683178,-73.965964
-73.97372989,40.69178232,32682,32682,40.691782,-73.973730
-73.96408963,40.70853074,32693,32693,40.708531,-73.964090
-73.96087600,40.71045100,32694,32694,40.710451,-73.960876
-73.97372989,40.69178232,32702,32702,40.691782,-73.973730
-73.97372989,40.69178232,32746,32746,40.691782,-73.973730
-73.96087600,40.71045100,32759,32759,40.710451,-73.960876
-73.95381995,40.69331716,32842,32842,40.693317,-73.953820
-73.98963911,40.69246277,32891,32891,40.692463,-73.989639
-73.96087600,40.71045100,32951,32951,40.710451,-73.960876
-73.96834101,40.70827295,33009,33009,40.708273,-73.968341
-73.96476280,40.68851534,33021,33021,40.688515,-73.964763
-73.96596410,40.68317813,33072,33072,40.683178,-73.965964
-73.96087600,40.71045100,33073,33073,40.710451,-73.960876
-73.98362464,40.69474881,33094,33094,40.694749,-73.983625
-73.97372989,40.69178232,33243,33243,40.691782,-73.973730
-73.97372989,40.69178232,33252,33252,40.691782,-73.973730
-73.96087600,40.71045100,33270,33270,40.710451,-73.960876
-73.98362464,40.69474881,33279,33279,40.694749,-73.983625
-73.96986848,40.69794000,33286,33286,40.697940,-73.969868
-73.96596410,40.68317813,33360,33360,40.683178,-73.965964
-73.98963911,40.69246277,33540,33540,40.692463,-73.989639
-73.98963911,40.69246277,33548,33548,40.692463,-73.989639
-73.96024116,40.71534825,33725,33725,40.715348,-73.960241
-73.98963911,40.69246277,33742,33742,40.692463,-73.989639
-73.95381995,40.69331716,33744,33744,40.693317,-73.953820
-73.96024116,40.71534825,33880,33880,40.715348,-73.960241
-73.95643107,40.69064950,34506,34506,40.690649,-73.956431
-73.98912867,40.68926942,34612,34612,40.689269,-73.989129
-73.96024116,40.71534825,34655,34655,40.715348,-73.960241
-73.95381995,40.69331716,34691,34691,40.693317,-73.953820
-73.96023854,40.68900443,34728,34728,40.689004,-73.960239
-73.98963911,40.69246277,34793,34793,40.692463,-73.989639
-73.96476280,40.68851534,34885,34885,40.688515,-73.964763
-73.96986848,40.69794000,34946,34946,40.697940,-73.969868
-73.98963911,40.69246277,35225,35225,40.692463,-73.989639
-73.97372989,40.69178232,35234,35234,40.691782,-73.973730
-73.95381995,40.69331716,35448,35448,40.693317,-73.953820
-73.96024116,40.71534825,35589,35589,40.715348,-73.960241
-73.98963911,40.69246277,35917,35917,40.692463,-73.989639
-73.96986848,40.69794000,36090,36090,40.697940,-73.969868
-73.99548059,40.70037867,36193,36193,40.700379,-73.995481
-73.96476280,40.68851534,36225,36225,40.688515,-73.964763
-73.97100056,40.70531194,36464,36464,40.705312,-73.971001
-73.96087600,40.71045100,36533,36533,40.710451,-73.960876
-73.96024116,40.71534825,36809,36809,40.715348,-73.960241
-73.97632328,40.68382604,37018,37018,40.683826,-73.976323
-73.96596410,40.68317813,37291,37291,40.683178,-73.965964
-73.97992700,40.69977300,37294,37294,40.699773,-73.979927
-73.98362464,40.69474881,37322,37322,40.694749,-73.983625
-73.95381995,40.69331716,37538,37538,40.693317,-73.953820
-73.97632328,40.68382604,37720,37720,40.683826,-73.976323
-73.98963911,40.69246277,37739,37739,40.692463,-73.989639
-73.96834101,40.70827295,38066,38066,40.708273,-73.968341
-73.96024116,40.71534825,38074,38074,40.715348,-73.960241
-73.98963911,40.69246277,38146,38146,40.692463,-73.989639
-73.97703874,40.69327018,38152,38152,40.693270,-73.977039
-73.97632328,40.68382604,38204,38204,40.683826,-73.976323
-73.95381995,40.69331716,38271,38271,40.693317,-73.953820
-73.95643107,40.69064950,38287,38287,40.690649,-73.956431
-73.96986848,40.69794000,38306,38306,40.697940,-73.969868
-73.97493121,40.68981035,38334,38334,40.689810,-73.974931
-73.97703874,40.69327018,38352,38352,40.693270,-73.977039
-73.98912867,40.68926942,38627,38627,40.689269,-73.989129
-73.96024116,40.71534825,38793,38793,40.715348,-73.960241
-73.97703874,40.69327018,38821,38821,40.693270,-73.977039
-73.96476280,40.68851534,38833,38833,40.688515,-73.964763
-73.98963911,40.69246277,38861,38861,40.692463,-73.989639
-73.97493121,40.68981035,38886,38886,40.689810,-73.974931
-73.98963911,40.69246277,38912,38912,40.692463,-73.989639
-73.98362464,40.69474881,38937,38937,40.694749,-73.983625
-73.98362464,40.69474881,38938,38938,40.694749,-73.983625
-73.96563307,40.68650065,38997,38997,40.686501,-73.965633
-73.98963911,40.69246277,39193,39193,40.692463,-73.989639
-73.96563307,40.68650065,39297,39297,40.686501,-73.965633
-73.96596410,40.68317813,39359,39359,40.683178,-73.965964
-73.98912867,40.68926942,39361,39361,40.689269,-73.989129
-73.96596410,40.68317813,39456,39456,40.683178,-73.965964
-73.96596410,40.68317813,39480,39480,40.683178,-73.965964
-73.96596410,40.68317813,39481,39481,40.683178,-73.965964
-73.99548059,40.70037867,39889,39889,40.700379,-73.995481
-73.95643107,40.69064950,39900,39900,40.690649,-73.956431
-73.96596410,40.68317813,39936,39936,40.683178,-73.965964
-73.97372989,40.69178232,39952,39952,40.691782,-73.973730
-73.97493121,40.68981035,40072,40072,40.689810,-73.974931
-73.96563307,40.68650065,40106,40106,40.686501,-73.965633
-73.97493121,40.68981035,40216,40216,40.689810,-73.974931
-73.96087600,40.71045100,40232,40232,40.710451,-73.960876
-73.96596410,40.68317813,40323,40323,40.683178,-73.965964
-73.98912867,40.68926942,40456,40456,40.689269,-73.989129
-73.97493121,40.68981035,40475,40475,40.689810,-73.974931
-73.96596410,40.68317813,40505,40505,40.683178,-73.965964
-73.96596410,40.68317813,40514,40514,40.683178,-73.965964
-73.96563307,40.68650065,40625,40625,40.686501,-73.965633
-73.96476280,40.68851534,40627,40627,40.688515,-73.964763
-73.96024116,40.71534825,40630,40630,40.715348,-73.960241
-73.97632328,40.68382604,40683,40683,40.683826,-73.976323
-73.96024116,40.71534825,40823,40823,40.715348,-73.960241
-73.98362464,40.69474881,40852,40852,40.694749,-73.983625
-73.98963911,40.69246277,40999,40999,40.692463,-73.989639
-73.96024116,40.71534825,41013,41013,40.715348,-73.960241
-73.96596410,40.68317813,41035,41035,40.683178,-73.965964
-73.96476280,40.68851534,41039,41039,40.688515,-73.964763
-73.97992700,40.69977300,41092,41092,40.699773,-73.979927
-73.96563307,40.68650065,41097,41097,40.686501,-73.965633
-73.96476280,40.68851534,41111,41111,40.688515,-73.964763
-73.95643107,40.69064950,41165,41165,40.690649,-73.956431
-73.96087600,40.71045100,41323,41323,40.710451,-73.960876
-73.96087600,40.71045100,41324,41324,40.710451,-73.960876
-73.98912867,40.68926942,41392,41392,40.689269,-73.989129
-73.96596410,40.68317813,41447,41447,40.683178,-73.965964
-73.98362464,40.69474881,41466,41466,40.694749,-73.983625
-73.96476280,40.68851534,41536,41536,40.688515,-73.964763
-73.98912867,40.68926942,41626,41626,40.689269,-73.989129
-73.98963911,40.69246277,41629,41629,40.692463,-73.989639
-73.98912867,40.68926942,41830,41830,40.689269,-73.989129
-73.98963911,40.69246277,41906,41906,40.692463,-73.989639
-73.98963911,40.69246277,41910,41910,40.692463,-73.989639
-73.98963911,40.69246277,41920,41920,40.692463,-73.989639
-73.96024116,40.71534825,41932,41932,40.715348,-73.960241
-73.95381995,40.69331716,41953,41953,40.693317,-73.953820
-73.95381995,40.69331716,42040,42040,40.693317,-73.953820
-73.95381995,40.69331716,42138,42138,40.693317,-73.953820
-73.96087600,40.71045100,42172,42172,40.710451,-73.960876
-73.98362464,40.69474881,42271,42271,40.694749,-73.983625
-73.98963911,40.69246277,42272,42272,40.692463,-73.989639
-73.98912867,40.68926942,42314,42314,40.689269,-73.989129
-73.97703874,40.69327018,42497,42497,40.693270,-73.977039
-73.96476280,40.68851534,42564,42564,40.688515,-73.964763
-73.96024116,40.71534825,42695,42695,40.715348,-73.960241
-73.96087600,40.71045100,42699,42699,40.710451,-73.960876
-73.95381995,40.69331716,42704,42704,40.693317,-73.953820
-73.97493121,40.68981035,42710,42710,40.689810,-73.974931
-73.98963911,40.69246277,43094,43094,40.692463,-73.989639
-73.98963911,40.69246277,43095,43095,40.692463,-73.989639
-73.97372989,40.69178232,43150,43150,40.691782,-73.973730
-73.99548059,40.70037867,43325,43325,40.700379,-73.995481
-73.98362464,40.69474881,43332,43332,40.694749,-73.983625
-73.98362464,40.69474881,43353,43353,40.694749,-73.983625
-73.96834101,40.70827295,43451,43451,40.708273,-73.968341
-73.98963911,40.69246277,43461,43461,40.692463,-73.989639
-73.96408963,40.70853074,43490,43490,40.708531,-73.964090
-73.98912867,40.68926942,43496,43496,40.689269,-73.989129
-73.96476280,40.68851534,43555,43555,40.688515,-73.964763
-73.96986848,40.69794000,43594,43594,40.697940,-73.969868
-73.96834101,40.70827295,43619,43619,40.708273,-73.968341
-73.96476280,40.68851534,43721,43721,40.688515,-73.964763
-73.96476280,40.68851534,43743,43743,40.688515,-73.964763
-73.96087600,40.71045100,44199,44199,40.710451,-73.960876
-73.96408963,40.70853074,44264,44264,40.708531,-73.964090
-73.96024116,40.71534825,44294,44294,40.715348,-73.960241
-73.98963911,40.69246277,44332,44332,40.692463,-73.989639
-73.98362464,40.69474881,44366,44366,40.694749,-73.983625
-73.96408963,40.70853074,44391,44391,40.708531,-73.964090
-73.98912867,40.68926942,44437,44437,40.689269,-73.989129
-73.96596410,40.68317813,44582,44582,40.683178,-73.965964
-73.98362464,40.69474881,44688,44688,40.694749,-73.983625
-73.96986848,40.69794000,44707,44707,40.697940,-73.969868
-73.97372989,40.69178232,44816,44816,40.691782,-73.973730
-73.96476280,40.68851534,44831,44831,40.688515,-73.964763
-73.95381995,40.69331716,44936,44936,40.693317,-73.953820
-73.96087600,40.71045100,45304,45304,40.710451,-73.960876
-73.96087600,40.71045100,45409,45409,40.710451,-73.960876
-73.98912867,40.68926942,45429,45429,40.689269,-73.989129
-73.97632328,40.68382604,45472,45472,40.683826,-73.976323
-73.96087600,40.71045100,45499,45499,40.710451,-73.960876
-73.96563307,40.68650065,45552,45552,40.686501,-73.965633
-73.96476280,40.68851534,45567,45567,40.688515,-73.964763
-73.98912867,40.68926942,45580,45580,40.689269,-73.989129
-73.97632328,40.68382604,45712,45712,40.683826,-73.976323
-73.97493121,40.68981035,45748,45748,40.689810,-73.974931
-73.97372989,40.69178232,45796,45796,40.691782,-73.973730
-73.96087600,40.71045100,45811,45811,40.710451,-73.960876
-73.98362464,40.69474881,45844,45844,40.694749,-73.983625
-73.97703874,40.69327018,46066,46066,40.693270,-73.977039
-73.96087600,40.71045100,46092,46092,40.710451,-73.960876
-73.96024116,40.71534825,46161,46161,40.715348,-73.960241
-73.98068914,40.69839895,46208,46208,40.698399,-73.980689
-73.96024116,40.71534825,46229,46229,40.715348,-73.960241
-73.95381995,40.69331716,46246,46246,40.693317,-73.953820
-73.96087600,40.71045100,46317,46317,40.710451,-73.960876
-73.96087600,40.71045100,46319,46319,40.710451,-73.960876
-73.96087600,40.71045100,46322,46322,40.710451,-73.960876
-73.96476280,40.68851534,46446,46446,40.688515,-73.964763
-73.98963911,40.69246277,46474,46474,40.692463,-73.989639
-73.96024116,40.71534825,46495,46495,40.715348,-73.960241
-73.98068914,40.69839895,46507,46507,40.698399,-73.980689
-73.98362464,40.69474881,46586,46586,40.694749,-73.983625
-73.97632328,40.68382604,46869,46869,40.683826,-73.976323
-73.96087600,40.71045100,46918,46918,40.710451,-73.960876
-73.97703874,40.69327018,46967,46967,40.693270,-73.977039
-73.96023854,40.68900443,47035,47035,40.689004,-73.960239
-73.99548059,40.70037867,47050,47050,40.700379,-73.995481
-73.98362464,40.69474881,47072,47072,40.694749,-73.983625
-73.96596410,40.68317813,47127,47127,40.683178,-73.965964
-73.96087600,40.71045100,47131,47131,40.710451,-73.960876
-73.98912867,40.68926942,47266,47266,40.689269,-73.989129
-73.98963911,40.69246277,47344,47344,40.692463,-73.989639
-73.98912867,40.68926942,47374,47374,40.689269,-73.989129
-73.96023854,40.68900443,47433,47433,40.689004,-73.960239
-73.98362464,40.69474881,47565,47565,40.694749,-73.983625
-73.98912867,40.68926942,47566,47566,40.689269,-73.989129
-73.96834101,40.70827295,47581,47581,40.708273,-73.968341
-73.98912867,40.68926942,47624,47624,40.689269,-73.989129
-73.96024116,40.71534825,47644,47644,40.715348,-73.960241
-73.98912867,40.68926942,47708,47708,40.689269,-73.989129
-73.97493121,40.68981035,47921,47921,40.689810,-73.974931
-73.97632328,40.68382604,47938,47938,40.683826,-73.976323
-73.96087600,40.71045100,47989,47989,40.710451,-73.960876
-73.98963911,40.69246277,48020,48020,40.692463,-73.989639
-73.97632328,40.68382604,48193,48193,40.683826,-73.976323
-73.97632328,40.68382604,48194,48194,40.683826,-73.976323
-73.97632328,40.68382604,48200,48200,40.683826,-73.976323
-73.98912867,40.68926942,48372,48372,40.689269,-73.989129
-73.96023854,40.68900443,48454,48454,40.689004,-73.960239
-73.97372989,40.69178232,48576,48576,40.691782,-73.973730
-73.96024116,40.71534825,48585,48585,40.715348,-73.960241
-73.98362464,40.69474881,48668,48668,40.694749,-73.983625
-73.98362464,40.69474881,48700,48700,40.694749,-73.983625
-73.96023854,40.68900443,48738,48738,40.689004,-73.960239
-73.98963911,40.69246277,48806,48806,40.692463,-73.989639
-73.96408963,40.70853074,48830,48830,40.708531,-73.964090
-73.96834101,40.70827295,48844,48844,40.708273,-73.968341
-73.96087600,40.71045100,48855,48855,40.710451,-73.960876
-73.96024116,40.71534825,48884,48884,40.715348,-73.960241
-73.96024116,40.71534825,49011,49011,40.715348,-73.960241
-73.97372989,40.69178232,49014,49014,40.691782,-73.973730
-73.98963911,40.69246277,49064,49064,40.692463,-73.989639
-73.95381995,40.69331716,49078,49078,40.693317,-73.953820
-73.97372989,40.69178232,49111,49111,40.691782,-73.973730
-73.98912867,40.68926942,49295,49295,40.689269,-73.989129
-73.99548059,40.70037867,49436,49436,40.700379,-73.995481
-73.96024116,40.71534825,49495,49495,40.715348,-73.960241
-73.96563307,40.68650065,49506,49506,40.686501,-73.965633
-73.98912867,40.68926942,49520,49520,40.689269,-73.989129
-73.98963911,40.69246277,49547,49547,40.692463,-73.989639
-73.98963911,40.69246277,49603,49603,40.692463,-73.989639
-73.96563307,40.68650065,49628,49628,40.686501,-73.965633
-73.96596410,40.68317813,49654,49654,40.683178,-73.965964
-73.98912867,40.68926942,49744,49744,40.689269,-73.989129
-73.97703874,40.69327018,49789,49789,40.693270,-73.977039
-73.97100056,40.70531194,49863,49863,40.705312,-73.971001
-73.96563307,40.68650065,49892,49892,40.686501,-73.965633
-73.96087600,40.71045100,49902,49902,40.710451,-73.960876
-73.97632328,40.68382604,49906,49906,40.683826,-73.976323
-73.97632328,40.68382604,49947,49947,40.683826,-73.976323
-73.98912867,40.68926942,49989,49989,40.689269,-73.989129
-73.98963911,40.69246277,50017,50017,40.692463,-73.989639
-73.98963911,40.69246277,50018,50018,40.692463,-73.989639
-73.98963911,40.69246277,50019,50019,40.692463,-73.989639
-73.96087600,40.71045100,50178,50178,40.710451,-73.960876
-73.99548059,40.70037867,50207,50207,40.700379,-73.995481
-73.98963911,40.69246277,50229,50229,40.692463,-73.989639
-73.99548059,40.70037867,50230,50230,40.700379,-73.995481
-73.99548059,40.70037867,50231,50231,40.700379,-73.995481
-73.97372989,40.69178232,50262,50262,40.691782,-73.973730
-73.97372989,40.69178232,50263,50263,40.691782,-73.973730
-73.96087600,40.71045100,50302,50302,40.710451,-73.960876
-73.96087600,40.71045100,50303,50303,40.710451,-73.960876
-73.98362464,40.69474881,50314,50314,40.694749,-73.983625
-73.98912867,40.68926942,50488,50488,40.689269,-73.989129
-73.98912867,40.68926942,50489,50489,40.689269,-73.989129
-73.96024116,40.71534825,50510,50510,40.715348,-73.960241
-73.95381995,40.69331716,50522,50522,40.693317,-73.953820
-73.97632328,40.68382604,50730,50730,40.683826,-73.976323
-73.97632328,40.68382604,50732,50732,40.683826,-73.976323
-73.96834101,40.70827295,50775,50775,40.708273,-73.968341
-73.97632328,40.68382604,50816,50816,40.683826,-73.976323
-73.96024116,40.71534825,50886,50886,40.715348,-73.960241
-73.96476280,40.68851534,50893,50893,40.688515,-73.964763
-73.96024116,40.71534825,50948,50948,40.715348,-73.960241
-73.95381995,40.69331716,50966,50966,40.693317,-73.953820
-73.97632328,40.68382604,50985,50985,40.683826,-73.976323
-73.96834101,40.70827295,51016,51016,40.708273,-73.968341
-73.95381995,40.69331716,51159,51159,40.693317,-73.953820
-73.98362464,40.69474881,51232,51232,40.694749,-73.983625
-73.99548059,40.70037867,51271,51271,40.700379,-73.995481
-73.97100056,40.70531194,51372,51372,40.705312,-73.971001
-73.98362464,40.69474881,51414,51414,40.694749,-73.983625
-73.96087600,40.71045100,51452,51452,40.710451,-73.960876
-73.96563307,40.68650065,51542,51542,40.686501,-73.965633
-73.99548059,40.70037867,51625,51625,40.700379,-73.995481
-73.97372989,40.69178232,51668,51668,40.691782,-73.973730
-73.98963911,40.69246277,51669,51669,40.692463,-73.989639
-73.99548059,40.70037867,51831,51831,40.700379,-73.995481
-73.98912867,40.68926942,51861,51861,40.689269,-73.989129
-73.95381995,40.69331716,51864,51864,40.693317,-73.953820
-73.96563307,40.68650065,52040,52040,40.686501,-73.965633
-73.96596410,40.68317813,52082,52082,40.683178,-73.965964
